new_sampleid	Bam_Id	Depth	Chimeric_Reads_NGScheck	Chimeric_Reads_flagstat	Mean_TLEN	Q30	FREEMIX	Yield	Yield_QC	sa.qc.callRate	sa.qc.dpMean	sa.qc.dpStDev	sa.qc.gqStDev	sa.hetStats.stdev	sa.qc.rHetHomVar	sa.qc.rTiTv	sa.qc.nSingleton	sa.qc.nSNP	sa.qc.nInsertion	sa.qc.nDeletion	sa.imputesex.Fstat	call_rate	f_stat	passes_qc0	passes_qc1	passes_qc2
ed2c31d0-c0db-449b-a980-e92974b1d13d	b218c94f-a6f0-4649-8533-2e29ba96b8a5	41	0.0144	0.0097	300	87.16	0.00024	136.95	126.23	0.999178082192	41.4677817384	9.48376825192	8.40195217443	0.504447038763	1.36897196262	4.13576725613	0	9003	5	4	0.189541537563	0.95793	0.19503	TRUE	TRUE	TRUE
ee3b261d-8b20-4834-972a-ad00c86c4aa5	305e1905-bd79-4597-b8cf-949e684041f4	42.1	0.0193	0.0132	426	86.86	0.00026	152.96	130.6	0.998356164384	44.2522868643	13.178383605	6.92396386003	0.43121866387	1.44596774194	4.10765550239	0	8540	6	1	-0.0196866114933	0.95684	-0.019061	TRUE	FALSE	TRUE
ee7f5b79-8a8f-456f-a8a9-9245f71a2006	4a792c48-32bc-4740-8825-72292fd7ac1d	28.5	0.0863	0.0434	315	93.72	0.00154	144.19	88.5	0.998173515982	32.1569990851	8.17449556974	16.1500591856	0.475644321169	1.4628526023	4.09713282621	0	8711	8	0	0.00436260104188	0.95771	0.014273	TRUE	TRUE	TRUE
ef001f31-2b3d-4dda-a2ac-e5e64cc7ab13	b542b624-1dae-4e00-852e-8abc08f97c71	48.2	0.0512	0.0221	358	90.53	7e-05	169.87	148.35	0.998630136986	52.4306355738	10.9815538776	6.73329531156	0.369183118686	1.57418273261	4.01943462898	0	8523	5	0	-0.0611021578367	0.95742	-0.060063	TRUE	FALSE	TRUE
ef598db7-9c84-4944-a913-4ebb8fa5ab31	b4237fdd-b28a-4000-b9f8-750366887353	35.2	0.0151	0.0093	324	86.92	0.00059	116.53	108.28	0.999543378995	35.2559159434	8.41398137835	12.0994832298	0.464759867753	1.49596448749	4.15535714286	0	8661	3	0	-0.0148767689863	0.95764	-0.011918	TRUE	TRUE	TRUE
f0100738-e6dd-44f4-9e9c-e4c0c5e16ec5	1502d338-bba9-471d-a6c0-39bed2210c9d	36.5	0.0217	0.0159	243	91.22	0.00071	125.67	112.68	0.999178082192	39.094324102	10.9045708841	10.7067626873	0.500491152595	1.50611246944	4.12887828162	0	8596	6	2	0.995190157493	0.99709	0.99523	TRUE	FALSE	TRUE
f017cf47-2807-42f5-b29a-a392300f58fe	75cc786b-6550-4932-ab66-61c63d57a699	28.1	0.0224	0.0122	412	86.09	0.00226	119.12	87.02	0.998904109589	28.5765222161	10.379525268	18.5480694453	0.553021906233	1.42756183746	3.90387858347	1	8724	6	1	0.107774214943	0.95764	0.10713	TRUE	FALSE	TRUE
f071992d-f0c7-46f4-ada0-22e89b1a7665	075b7768-40dc-4b82-af5d-51b23caac26a	55	0.0294	0.0189	331	88.76	0.00033	188.82	169.31	0.998721461187	57.2179041697	15.5207513071	9.36407052343	0.349776874234	1.4811732065	4.11596736597	0	8779	3	1	0.0717003961405	0.95815	0.071417	TRUE	FALSE	TRUE
f0828b77-f737-4124-a0be-c88a77759c6b	f47ae52b-1fcf-42d2-ba37-b0a4ed07cdb4	38	0.0125	0.0081	262	89.34	0.00011	127.54	116.93	0.999360730594	40.2858448323	10.0609395918	8.70339751173	0.40177364915	1.60041753653	4.07176470588	0	8622	1	0	0.0211970498165	0.95924	0.028559	TRUE	FALSE	TRUE
f0e41f8a-eddd-41c0-beaf-f97473fbf41d	54c463ae-f3ce-48da-b072-fab620d6e220	34	0.0118	0.008	423	90.14	0.00309	148.66	105.22	0.999452054795	33.1689510234	14.1998856194	19.734699186	0.553842434694	1.59009571369	3.99883990719	2	8618	12	0	-0.0293062965074	0.95859	-0.030966	TRUE	FALSE	TRUE
f146c30d-fce0-49bc-b684-8ad9ccaca7cf	5a4465e3-6499-4d33-8687-5ab9f476134e	33.3	0.0305	0.0166	342	90.47	0.00031	122.15	102.61	0.998812785388	35.2878303008	11.0145402924	14.8776339266	0.421759665664	1.36630717739	4.02555555556	2	9046	6	2	0.0977022467375	0.95786	0.099062	TRUE	FALSE	TRUE
f1f346b7-315b-4a84-895d-bb9d1b078406	4799b032-717a-46d8-899c-129d883156dc	32.4	0.0279	0.0181	453	86.04	0.00045	127.07	100.39	0.998721461187	34.5811997074	12.31862522	12.4339576094	0.481101023689	1.48997594226	4.04347826087	0	8700	4	2	0.018792128563	0.95837	0.016654	TRUE	FALSE	TRUE
f2131885-8da7-48fa-b85e-2a76963a0618	1805efab-24b4-4aeb-b237-010ce940cd2a	43.9	0.0157	0.0113	259	89.52	0.00036	146.3	135.21	0.998812785388	46.1755508823	11.9007236502	8.06391239037	0.430963160497	1.47836538462	4.07071887785	0	8676	5	1	0.133639127401	0.95713	0.13729	TRUE	FALSE	TRUE
f227192e-d3a3-4141-87c1-496f44f4b21f	a0882a25-de0b-4595-a177-b7b2f51e5711	36.9	0.0162	0.0104	429	90.49	0.00039	146.06	114.23	0.99899543379	39.4371514764	11.9308254764	9.39949396702	0.485975537342	1.48711656442	3.98362573099	0	8522	3	2	0.995190157493	0.99636	0.98808	TRUE	FALSE	TRUE
f2293e28-59aa-455b-99ea-6aaede9ff7da	f8bef3f5-7d10-449b-a77c-9ba3ae1f1e95	35.8	0.0169	0.011	419	88.76	0.00027	140.58	110.95	0.998721461187	38.1141185077	12.4434183198	9.24683916878	0.448080577157	1.59598853868	4.06170703576	0	8777	9	0	0.995190157493	0.99636	0.9881	TRUE	FALSE	TRUE
f31d4b59-16c6-4046-a4eb-b679afa81c4b	NA	0	NA	1	300	NA	1	NA	NA	0.999269406393	28.2541582892	12.8538036868	17.7626946863	0.590264929653	1.417875343	4.05923344948	1	8712	6	2	0.177516931295	0.95859	0.17618	FALSE	FALSE	FALSE
f399b53b-57e4-4e9c-bdab-f7f0020ba846	24013452-be0c-427e-8981-3622e5353ffb	36.8	0.0199	0.0119	459	77.85	0.0013	135.17	114.15	0.998264840183	37.1858933309	11.60613761	12.8142107748	0.593948636846	1.56356968215	4.00286368843	0	8735	8	2	0.997595078746	0.99578	0.99524	TRUE	FALSE	TRUE
f3a4c89a-15b7-4f93-8d61-81c352eded92	49251b14-fb82-4137-8119-4c06ac379541	29.4	0.0257	0.0141	435	85.54	6e-04	114.58	90.99	0.999634703196	29.9621779646	11.1641995465	16.0547461537	0.510130592033	1.51241721854	4.03862150921	0	8480	7	0	0.0428413410982	0.95888	0.042845	TRUE	FALSE	TRUE
f451992a-6067-4538-a7da-3e3051890b3c	ed93c322-1b54-4f4d-aacb-4085eafd2b97	40.4	0.0147	0.0105	309	90.1	0.00024	133.09	124.53	0.99799086758	41.0305636896	10.3923743712	9.25591060148	0.39422851225	1.19834710744	3.92524916944	1	8895	4	3	0.179921852549	0.95757	0.1857	TRUE	FALSE	TRUE
f4f71b7e-b3e2-4573-8f78-ec9fc7f2d6e0	10eec47a-48ef-4d7b-a8bb-13c16805e128	34.9	0.0261	0.0114	524	89.86	3e-04	119.8	107.38	0.998356164384	35.5142700329	10.2630815468	12.913095969	0.443254996079	1.45100401606	3.98258850842	0	8585	7	2	0.0280547028698	0.95815	0.030587	TRUE	FALSE	TRUE
f5650224-aabe-4ff2-aaf5-dcaa8c6f8d9f	ed6a774f-61bd-4932-ab87-462a655ab6bd	35.8	0.0233	0.0149	438	88.83	0.00021	145.06	110.91	0.999908675799	38.8105763083	11.8267594094	9.29057529234	0.498537419396	1.6102263202	4.03803393798	0	8610	5	1	0.129418506225	0.95932	0.12142	TRUE	FALSE	TRUE
f572b30e-41f6-45bc-8efd-078065ea7ccd	14da7838-f753-49bf-8f06-473d01a66a3f	47.8	0.0226	0.0173	246	89.08	0.00147	164.69	147.53	0.999178082192	51.8221369162	12.7299895876	6.81286639941	0.377049644853	1.54149377593	4.14285714286	0	8532	2	1	0.995187745316	0.99498	0.99285	TRUE	FALSE	TRUE
f58e8d7e-c932-4ffc-90c1-3f4019fa879a	1d721848-a432-4005-a833-c9f602b0a200	40.2	0.0169	0.0117	266	90.73	0.00079	135.08	123.73	0.999634703196	44.3582130459	11.0074823258	8.81945168147	0.441553496999	1.52551440329	4.10859188544	0	8562	5	0	0.995181951003	0.99738	0.99044	TRUE	FALSE	TRUE
f5d4165d-0768-4e9c-8888-9810fce7210f	a05168de-0e6d-4867-82b1-22d330dac0f8	47.1	0.0202	0.0139	303	93.88	0.00013	165.47	145.02	0.999269406393	50.1206360812	14.1388871618	11.3759925101	0.450993491327	1.45695364238	4.04667046101	1	8867	8	1	0.997592998126	0.99571	0.99522	TRUE	FALSE	TRUE
f653301c-891f-4c5f-9d1d-4df9ecb1bfba	34f77c35-781a-4ece-a913-7dccfecbaeb9	36.6	0.0147	0.0101	307	91.18	0.00025	121.12	112.65	0.998082191781	37.881141916	8.98704654054	9.89450460879	0.514351648267	1.46989835809	3.96194739787	0	8867	8	1	0.0211970498165	0.95822	0.028559	TRUE	TRUE	TRUE
f65c4a5d-f4c5-4be2-a863-51fa72bb0d5d	70f9cd31-f623-4c4e-8442-e8416701c854	42.9	0.0136	0.0095	296	86.96	3e-04	141.41	131.91	0.999360730594	43.5879557708	11.9672750215	9.5713512006	0.536263245101	1.4877755511	4.11588235294	0	8697	4	1	0.995187745316	0.99738	0.99524	TRUE	FALSE	TRUE
f7a30353-79fc-493f-bb85-5d2126a6023a	226e7e14-8993-4d36-8080-c1d27ff31c30	36.8	0.017	0.012	317	90.75	0.00035	123.49	113.49	0.997716894977	37.056201373	11.3711968716	13.5499059556	0.433219701198	1.45343330702	3.95467422096	0	8745	6	1	0.0633609277594	0.95677	0.070311	TRUE	FALSE	TRUE
f80d013a-bc2d-498d-898f-c25eff8192a1	b1edb5b0-818d-4e94-88da-6f249191ca51	34.1	0.0206	0.0133	305	83.51	0.00022	131.6	105.02	0.998721461187	36.4343452816	11.6732397528	15.0824475723	0.446644344424	1.59249894648	4.04201183432	0	8521	4	1	0.995187745316	0.99738	0.99523	TRUE	FALSE	TRUE
f8377ba4-2b0c-4447-b335-7eb04194b3b6	96fb28d7-635a-41db-8101-1bcd03d2adc8	35.3	0.0205	0.0132	423	90.92	0.00164	143.98	109.32	0.999178082192	35.8682021753	11.7409660213	12.0396516419	0.478102293137	1.5687732342	4.09433962264	0	8640	2	0	0.0789151599011	0.95859	0.071417	TRUE	FALSE	TRUE
f89b9287-64cd-4c62-a817-346c49aade9a	445814c3-e272-423c-91a6-5a3a1fd078f8	38.1	0.0131	0.0088	247	92.65	0.00018	127.67	117.42	0.999086757991	41.8177330896	11.5798497991	10.0130686974	0.413700262186	1.49979748886	4.12826603325	1	8636	5	1	0.995190157493	0.99745	0.99286	TRUE	FALSE	TRUE
f99107dc-06e1-495f-83c9-3e17dc858fe5	e79d034e-122d-4bdb-8c32-8402b433d076	31.1	0.0188	0.0131	292	85.94	0.00034	123.19	95.42	0.998082191781	34.4343489798	10.3163216948	14.3100604411	0.47793086401	1.46877470356	4.02060675444	0	8771	4	1	0.11258405745	0.95764	0.10951	TRUE	FALSE	TRUE
f9e9b9db-7e21-4011-b8ed-136112d82c8a	e2d19486-bb70-4f01-8f7e-fbae56d613be	33.8	0.0687	0.0571	337	90.42	0.00036	129.66	104.56	0.998721461187	35.410113387	11.0605322301	15.6364850461	0.502733546215	1.4750499002	4.06930693069	1	8704	2	1	0.0620807111264	0.95779	0.059007	TRUE	FALSE	FALSE
faee99c7-827a-4294-9a36-ef94d894098f	0dd4c8e4-453f-4520-bd9e-a0d84e5b0346	34	0.0139	0.0101	306	93.36	0.00015	114.25	104.49	0.997899543379	35.3581952961	9.09059788218	11.841492601	0.447757416242	1.21324314703	3.95494505495	1	9018	7	2	0.191946458817	0.95801	0.19761	TRUE	TRUE	TRUE
fba9d51c-dd2a-452e-8a40-39e7b73644a1	9e4b24d6-80db-4ec7-aaac-48a69637d827	53.8	0.0291	0.0184	254	90.2	0.00017	188.7	166.06	0.997808219178	59.4737323815	17.1874856063	8.27258952051	0.368170844613	1.48476343224	4.21621621622	0	8685	3	4	0.992775369849	0.99672	0.99285	TRUE	FALSE	TRUE
fc0300e3-a3ca-448e-91dc-d7fe54b3ed4b	0342752b-f023-4347-b9ef-d4c33a1c05cd	41.5	0.0174	0.0128	238	92.73	0.00042	156.45	127.77	0.999178082192	43.4803034458	12.0442660888	9.99613579204	0.413487838124	1.55472013367	4.02895981087	0	8509	1	1	0.990380314986	0.99702	0.99048	TRUE	FALSE	TRUE
fd4bb5f8-89ad-4a37-b55e-918bfb5ee32c	98d16f52-4bb4-4dd6-8078-e09a7c7f3c52	33.7	0.0184	0.0114	436	78.22	0.00127	122.48	104.34	0.999634703196	33.4334003289	11.2073294909	14.183761839	0.502617528423	1.57890259464	4.29011957206	0	8406	6	2	0.15346771876	0.95859	0.14999	TRUE	FALSE	TRUE
fe2e600f-ce5a-4680-8690-3f5ccd169e1f	ad280b26-e955-4880-a73a-c5ca33458953	36.2	0.019	0.0134	256	91.24	0.00021	121.91	111.56	0.999543378995	39.0433074463	10.4322105134	9.60956060042	0.403501595452	1.4441318328	4.01053247513	0	8563	4	2	0.995190157493	0.99745	0.99524	TRUE	FALSE	TRUE
fe738b62-f870-438a-8125-554aea982a15	45d20f75-d41c-4ca8-8277-70c3028c55f3	35.9	0.0154	0.0108	314	90.98	0.00023	122.32	110.49	0.997716894977	36.7670480549	11.0568745498	13.0885626552	0.49077420779	1.6587537092	4.04147196262	0	8631	2	0	0.997591630462	0.99418	0.99523	TRUE	FALSE	TRUE
fe8aa0ca-ca69-4492-8645-5338e2cbaeac	b1866bfc-d2bf-47f8-a0b8-23772b14c440	35.4	0.0171	0.0107	409	87.88	0.00024	135.89	109.73	0.998721461187	36.9355340161	12.4572038114	10.5442935819	0.504916516187	1.54326123128	4.1394085697	1	8516	1	1	0.0885348449152	0.95735	0.088084	TRUE	FALSE	TRUE
febe0155-a9dc-4de8-8fb8-45a9ff9b4cab	4afd57db-4e72-4565-9638-62c5653da8d4	37.4	0.0168	0.011	299	88.59	0.00161	124.2	115.23	0.99899543379	38.132918914	9.79584424097	10.8741271971	0.434327317503	1.46629659001	4.11052631579	0	8739	2	1	0.122203742464	0.95844	0.12835	TRUE	TRUE	TRUE
fef40bdc-cee4-4106-8af9-a549fb8ef65d	07bc520a-dcf3-4411-ab52-44ba68a07a67	36.1	0.0146	0.0099	303	89.12	1e-04	121.51	111.21	0.999360730594	37.2966279814	9.13628646564	10.4377267206	0.429590148137	1.61986588433	4.08898055392	0	8636	3	0	0.119798821211	0.95706	0.12856	TRUE	TRUE	TRUE
